,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Yield,Comp,Al,Cr,Mn,Fe,Co,Ni,Cu,Ta,Ti,V,Zr,Nb,Mo,Zn,W,Sn,Nd,Hf,Si,Temp,Temp (K),VEC,ElectDiff,Atomic Size Diff,Mixing Enthalpy,Mixing Entropy,AVG Shear Modulus,AVG Bulk Modulus,AVG Possion Ratio,Itinerate Electron,Cohesive Energy,Local Size Mismatch,Local Shear Modulus Mismatch,Local Electronegativity Mismatch,Avg Melting Pt,Alloy,Tbreak [oC],Tbreak(K),Solvus Temp. [oC],Diff_Melt_Tbreak,Tbreak (K),YS at Tbreak,Diff,Assigned Point,Criteria Satisfied,Temp Range
161,161,161,161,235,235,625,Al15Cr20Nb15Ti40Zr10,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.15,0.0,0,0.0,0,0,0.0,0,700.0,973.15,4.1,0.232062168,18.14703783,-3.32,10.0036574,59.65,110.9,0.28,4.1,4.861,-0.034317,3.32,0.01875,1892.4275,Al15Cr20Nb15Ti40Zr10,604.5,877.65,"1,705",1287.9275,826.0294523,1496.596126,5.88%,3070.9236413,3,2
162,162,162,162,236,236,300,Al15Cr20Nb15Ti40Zr10,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.15,0.0,0,0.0,0,0,0.0,0,800.0,1073.15,4.1,0.232062168,18.14703783,-3.32,10.0036574,59.65,110.9,0.28,4.1,4.861,-0.034317,3.32,0.01875,1892.4275,Al15Cr20Nb15Ti40Zr10,604.5,877.65,"1,705",1287.9275,826.0294523,1496.596126,5.88%,3070.9236413,3,2
163,163,163,163,237,237,60,Al15Cr20Nb15Ti40Zr10,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.15,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,4.1,0.232062168,18.14703783,-3.32,10.0036574,59.65,110.9,0.28,4.1,4.861,-0.034317,3.32,0.01875,1892.4275,Al15Cr20Nb15Ti40Zr10,604.5,877.65,"1,705",1287.9275,826.0294523,1496.596126,5.88%,3070.9236413,3,2
164,164,164,164,238,238,0,Al15Cr20Nb15Ti40Zr10,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.15,0.0,0,0.0,0,0,0.0,0,1704.7,1977.85,4.1,0.232062168,18.14703783,-3.32,10.0036574,59.65,110.9,0.28,4.1,4.861,-0.034317,3.32,0.01875,1892.4275,Al15Cr20Nb15Ti40Zr10,604.5,877.65,"1,705",1287.9275,826.0294523,1496.596126,5.88%,3070.9236413,3,2
165,165,165,165,173,173,1511,AlCrCuFeNi,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,20.0,293.15,7.0,0.338526218,22.39749822,3.04,10.70469344,64.2,130.0,0.23,7.0,5.23,-0.003656,8.28,-0.032,1633.92,AlCrCuFeNi,490.0,763.15,"1,329",1143.92,696.8531185,1357.439408,8.69%,2733.0122305,3,2
166,166,166,166,174,174,1366,AlCrCuFeNi,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,400.0,673.15,7.0,0.338526218,22.39749822,3.04,10.70469344,64.2,130.0,0.23,7.0,5.23,-0.003656,8.28,-0.032,1633.92,AlCrCuFeNi,490.0,763.15,"1,329",1143.92,696.8531185,1357.439408,8.69%,2733.0122305,3,2
167,167,167,167,175,175,410,AlCrCuFeNi,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,600.0,873.15,7.0,0.338526218,22.39749822,3.04,10.70469344,64.2,130.0,0.23,7.0,5.23,-0.003656,8.28,-0.032,1633.92,AlCrCuFeNi,490.0,763.15,"1,329",1143.92,696.8531185,1357.439408,8.69%,2733.0122305,3,2
168,168,168,168,176,176,48,AlCrCuFeNi,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,800.0,1073.15,7.0,0.338526218,22.39749822,3.04,10.70469344,64.2,130.0,0.23,7.0,5.23,-0.003656,8.28,-0.032,1633.92,AlCrCuFeNi,490.0,763.15,"1,329",1143.92,696.8531185,1357.439408,8.69%,2733.0122305,3,2
169,169,169,169,177,177,0,AlCrCuFeNi,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1329.02,1602.17,7.0,0.338526218,22.39749822,3.04,10.70469344,64.2,130.0,0.23,7.0,5.23,-0.003656,8.28,-0.032,1633.92,AlCrCuFeNi,490.0,763.15,"1,329",1143.92,696.8531185,1357.439408,8.69%,2733.0122305,3,2
170,170,170,170,34,34,1576,Cr3NbTiZr,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.166666667,0.166666667,0.0,0,0.0,0,0,0.0,0,23.0,296.15,5.333333338,0.118004237,9.790536286,-8.000000015,10.32975695,87.83333339,142.3333335,0.288333334,5.333333338,6.320000005,-0.063558333,10.19444446,0.039166667,2363.150002,Cr3NbTiZr,1000.0,1273.15,"1,954",1363.150002,799.1118206,1220.634435,37.23%,2630.0634731,3,2
171,171,171,171,35,35,139,Cr3NbTiZr,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.166666667,0.166666667,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,5.333333338,0.118004237,9.790536286,-8.000000015,10.32975695,87.83333339,142.3333335,0.288333334,5.333333338,6.320000005,-0.063558333,10.19444446,0.039166667,2363.150002,Cr3NbTiZr,1000.0,1273.15,"1,954",1363.150002,799.1118206,1220.634435,37.23%,2630.0634731,3,2
172,172,172,172,36,36,32,Cr3NbTiZr,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.166666667,0.166666667,0.0,0,0.0,0,0,0.0,0,1200.0,1473.15,5.333333338,0.118004237,9.790536286,-8.000000015,10.32975695,87.83333339,142.3333335,0.288333334,5.333333338,6.320000005,-0.063558333,10.19444446,0.039166667,2363.150002,Cr3NbTiZr,1000.0,1273.15,"1,954",1363.150002,799.1118206,1220.634435,37.23%,2630.0634731,3,2
173,173,173,173,37,37,0,Cr3NbTiZr,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.166666667,0.166666667,0.0,0,0.0,0,0,0.0,0,1953.5,2226.65,5.333333338,0.118004237,9.790536286,-8.000000015,10.32975695,87.83333339,142.3333335,0.288333334,5.333333338,6.320000005,-0.063558333,10.19444446,0.039166667,2363.150002,Cr3NbTiZr,1000.0,1273.15,"1,954",1363.150002,799.1118206,1220.634435,37.23%,2630.0634731,3,2
174,174,174,174,239,239,1535,AlNbTiVZr1.5,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818182,0.181818182,0.272727273,0.181818182,0.0,0,0.0,0,0,0.0,0,25.0,298.15,3.818181822,0.272363393,21.42356658,-0.132231405,10.67694273,42.81818186,105.6363637,0.298181818,3.818181822,4.49545455,-0.016363636,-6.859504146,0.007933884,1830.304547,AlNbTiVZr1.5,600.0,873.15,"1,727",1230.304547,822.2156393,1199.048498,5.83%,2021.2641373000001,2,2
175,175,175,175,240,240,1195,AlNbTiVZr1.5,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818182,0.181818182,0.272727273,0.181818182,0.0,0,0.0,0,0,0.0,0,600.0,873.15,3.818181822,0.272363393,21.42356658,-0.132231405,10.67694273,42.81818186,105.6363637,0.298181818,3.818181822,4.49545455,-0.016363636,-6.859504146,0.007933884,1830.304547,AlNbTiVZr1.5,600.0,873.15,"1,727",1230.304547,822.2156393,1199.048498,5.83%,2021.2641373000001,2,2
176,176,176,176,241,241,180,AlNbTiVZr1.5,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818182,0.181818182,0.272727273,0.181818182,0.0,0,0.0,0,0,0.0,0,800.0,1073.15,3.818181822,0.272363393,21.42356658,-0.132231405,10.67694273,42.81818186,105.6363637,0.298181818,3.818181822,4.49545455,-0.016363636,-6.859504146,0.007933884,1830.304547,AlNbTiVZr1.5,600.0,873.15,"1,727",1230.304547,822.2156393,1199.048498,5.83%,2021.2641373000001,2,2
177,177,177,177,242,242,0,AlNbTiVZr1.5,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818182,0.181818182,0.272727273,0.181818182,0.0,0,0.0,0,0,0.0,0,1727.0,2000.15,3.818181822,0.272363393,21.42356658,-0.132231405,10.67694273,42.81818186,105.6363637,0.298181818,3.818181822,4.49545455,-0.016363636,-6.859504146,0.007933884,1830.304547,AlNbTiVZr1.5,600.0,873.15,"1,727",1230.304547,822.2156393,1199.048498,5.83%,2021.2641373000001,2,2
178,178,178,178,254,254,1260,CrNbTiZr,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0,0.0,0,0,0.0,0,25.0,298.15,5.0,0.12437343,8.707538803,-5.0,11.52565132,74.25,133.5,0.3275,5.0,5.905,-0.05016875,2.5625,0.024375,2318.15,CrNbTiZr,588.0,861.15,"1,977",1730.15,817.0865028,1188.516015,5.12%,2005.6025178,2,2
179,179,179,179,255,255,1035,CrNbTiZr,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0,0.0,0,0,0.0,0,600.0,873.15,5.0,0.12437343,8.707538803,-5.0,11.52565132,74.25,133.5,0.3275,5.0,5.905,-0.05016875,2.5625,0.024375,2318.15,CrNbTiZr,588.0,861.15,"1,977",1730.15,817.0865028,1188.516015,5.12%,2005.6025178,2,2
180,180,180,180,256,256,300,CrNbTiZr,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0,0.0,0,0,0.0,0,800.0,1073.15,5.0,0.12437343,8.707538803,-5.0,11.52565132,74.25,133.5,0.3275,5.0,5.905,-0.05016875,2.5625,0.024375,2318.15,CrNbTiZr,588.0,861.15,"1,977",1730.15,817.0865028,1188.516015,5.12%,2005.6025178,2,2
181,181,181,181,257,257,115,CrNbTiZr,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,5.0,0.12437343,8.707538803,-5.0,11.52565132,74.25,133.5,0.3275,5.0,5.905,-0.05016875,2.5625,0.024375,2318.15,CrNbTiZr,588.0,861.15,"1,977",1730.15,817.0865028,1188.516015,5.12%,2005.6025178,2,2
182,182,182,182,258,258,0,CrNbTiZr,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0,0.0,0,0,0.0,0,1977.0,2250.15,5.0,0.12437343,8.707538803,-5.0,11.52565132,74.25,133.5,0.3275,5.0,5.905,-0.05016875,2.5625,0.024375,2318.15,CrNbTiZr,588.0,861.15,"1,977",1730.15,817.0865028,1188.516015,5.12%,2005.6025178,2,2
183,183,183,183,96,96,1005,Cr20Nb30Ti40Zr10,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.3,0.0,0,0.0,0,0,0.0,0,22.0,295.15,5.0,0.089044932,6.901323729,-3.44,10.64070803,75.4,136.4,0.34,5.0,5.929,-0.040344,-1.12,0.0129,2304.95,Cr20Nb30Ti40Zr10,635.5,908.65,"1,977",1669.45,786.4587308,967.7168595,13.45%,1754.1755903,2,2
184,184,184,184,97,97,775,Cr20Nb30Ti40Zr10,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.3,0.0,0,0.0,0,0,0.0,0,600.0,873.15,5.0,0.089044932,6.901323729,-3.44,10.64070803,75.4,136.4,0.34,5.0,5.929,-0.040344,-1.12,0.0129,2304.95,Cr20Nb30Ti40Zr10,635.5,908.65,"1,977",1669.45,786.4587308,967.7168595,13.45%,1754.1755903,2,2
185,185,185,185,98,98,535,Cr20Nb30Ti40Zr10,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.3,0.0,0,0.0,0,0,0.0,0,700.0,973.15,5.0,0.089044932,6.901323729,-3.44,10.64070803,75.4,136.4,0.34,5.0,5.929,-0.040344,-1.12,0.0129,2304.95,Cr20Nb30Ti40Zr10,635.5,908.65,"1,977",1669.45,786.4587308,967.7168595,13.45%,1754.1755903,2,2
186,186,186,186,99,99,205,Cr20Nb30Ti40Zr10,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.3,0.0,0,0.0,0,0,0.0,0,800.0,1073.15,5.0,0.089044932,6.901323729,-3.44,10.64070803,75.4,136.4,0.34,5.0,5.929,-0.040344,-1.12,0.0129,2304.95,Cr20Nb30Ti40Zr10,635.5,908.65,"1,977",1669.45,786.4587308,967.7168595,13.45%,1754.1755903,2,2
187,187,187,187,100,100,60,Cr20Nb30Ti40Zr10,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.3,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,5.0,0.089044932,6.901323729,-3.44,10.64070803,75.4,136.4,0.34,5.0,5.929,-0.040344,-1.12,0.0129,2304.95,Cr20Nb30Ti40Zr10,635.5,908.65,"1,977",1669.45,786.4587308,967.7168595,13.45%,1754.1755903,2,2
188,188,188,188,101,101,0,Cr20Nb30Ti40Zr10,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.3,0.0,0,0.0,0,0,0.0,0,1977.2,2250.35,5.0,0.089044932,6.901323729,-3.44,10.64070803,75.4,136.4,0.34,5.0,5.929,-0.040344,-1.12,0.0129,2304.95,Cr20Nb30Ti40Zr10,635.5,908.65,"1,977",1669.45,786.4587308,967.7168595,13.45%,1754.1755903,2,2
189,189,189,189,42,42,1100,MoNbTi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.333333333,0.333333333,0,0.0,0,0,0.0,0,23.0,296.15,5.333333328,0.279205221,2.860264059,-3.555555548,9.133862567,70.99999993,169.9999998,0.356666666,5.333333328,6.323333327,0.014888889,-4.444444436,-0.137777778,2529.149997,MoNbTi,1000.0,1273.15,"2,256",1529.149997,1738.036323,281.1909141,36.51%,140.59545705,1,5
190,190,190,190,43,43,504,MoNbTi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.333333333,0.333333333,0,0.0,0,0,0.0,0,1000.0,1273.15,5.333333328,0.279205221,2.860264059,-3.555555548,9.133862567,70.99999993,169.9999998,0.356666666,5.333333328,6.323333327,0.014888889,-4.444444436,-0.137777778,2529.149997,MoNbTi,1000.0,1273.15,"2,256",1529.149997,1738.036323,281.1909141,36.51%,140.59545705,1,5
191,191,191,191,44,44,324,MoNbTi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.333333333,0.333333333,0,0.0,0,0,0.0,0,1200.0,1473.15,5.333333328,0.279205221,2.860264059,-3.555555548,9.133862567,70.99999993,169.9999998,0.356666666,5.333333328,6.323333327,0.014888889,-4.444444436,-0.137777778,2529.149997,MoNbTi,1000.0,1273.15,"2,256",1529.149997,1738.036323,281.1909141,36.51%,140.59545705,1,5
192,192,192,192,45,45,0,MoNbTi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.333333333,0.333333333,0,0.0,0,0,0.0,0,2256.0,2529.15,5.333333328,0.279205221,2.860264059,-3.555555548,9.133862567,70.99999993,169.9999998,0.356666666,5.333333328,6.323333327,0.014888889,-4.444444436,-0.137777778,2529.149997,MoNbTi,1000.0,1273.15,"2,256",1529.149997,1738.036323,281.1909141,36.51%,140.59545705,1,5
193,193,193,193,17,17,1550,HfNbTaTiWZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.0,0,0.166666667,0,0,0.166666667,0,25.0,298.15,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,-0.00925,-4.027777794,-0.048055556,2763.958339,HfNbTaTiWZr,800.0,1073.15,"2,445",1963.958339,1734.792318,237.4258946,61.65%,118.7129473,1,5
194,194,194,194,18,18,577,HfNbTaTiWZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.0,0,0.166666667,0,0,0.166666667,0,800.0,1073.15,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,-0.00925,-4.027777794,-0.048055556,2763.958339,HfNbTaTiWZr,800.0,1073.15,"2,445",1963.958339,1734.792318,237.4258946,61.65%,118.7129473,1,5
195,195,195,195,19,19,409,HfNbTaTiWZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.0,0,0.166666667,0,0,0.166666667,0,1000.0,1273.15,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,-0.00925,-4.027777794,-0.048055556,2763.958339,HfNbTaTiWZr,800.0,1073.15,"2,445",1963.958339,1734.792318,237.4258946,61.65%,118.7129473,1,5
196,196,196,196,20,20,345,HfNbTaTiWZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.0,0,0.166666667,0,0,0.166666667,0,1200.0,1473.15,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,-0.00925,-4.027777794,-0.048055556,2763.958339,HfNbTaTiWZr,800.0,1073.15,"2,445",1963.958339,1734.792318,237.4258946,61.65%,118.7129473,1,5
197,197,197,197,21,21,0,HfNbTaTiWZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.0,0,0.166666667,0,0,0.166666667,0,2445.33,2718.48,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,-0.00925,-4.027777794,-0.048055556,2763.958339,HfNbTaTiWZr,800.0,1073.15,"2,445",1963.958339,1734.792318,237.4258946,61.65%,118.7129473,1,5
198,198,198,198,26,26,1965,Al0.214Nb0.714Ta0.714TiZr0.929,0.059927191,0.0,0.0,0.0,0.0,0.0,0.0,0.199943993,0.280033604,0.0,0.260151218,0.199943993,0.0,0,0.0,0,0,0.0,0,25.0,298.15,4.360123211,0.131307456,7.824613462,2.128331296,11.2275418,65.8938672,129.2371883,0.337222066,4.560067204,5.026353958,-0.012384684,3.021126574,0.000500296,2359.534456,Al0.214Nb0.714Ta0.714TiZr0.929,800.0,1073.15,"2,088",1559.534456,1635.296574,106.9501452,52.38%,53.4750726,1,5
199,199,199,199,27,27,362,Al0.214Nb0.714Ta0.714TiZr0.929,0.059927191,0.0,0.0,0.0,0.0,0.0,0.0,0.199943993,0.280033604,0.0,0.260151218,0.199943993,0.0,0,0.0,0,0,0.0,0,800.0,1073.15,4.360123211,0.131307456,7.824613462,2.128331296,11.2275418,65.8938672,129.2371883,0.337222066,4.560067204,5.026353958,-0.012384684,3.021126574,0.000500296,2359.534456,Al0.214Nb0.714Ta0.714TiZr0.929,800.0,1073.15,"2,088",1559.534456,1635.296574,106.9501452,52.38%,53.4750726,1,5
200,200,200,200,28,28,236,Al0.214Nb0.714Ta0.714TiZr0.929,0.059927191,0.0,0.0,0.0,0.0,0.0,0.0,0.199943993,0.280033604,0.0,0.260151218,0.199943993,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,4.360123211,0.131307456,7.824613462,2.128331296,11.2275418,65.8938672,129.2371883,0.337222066,4.560067204,5.026353958,-0.012384684,3.021126574,0.000500296,2359.534456,Al0.214Nb0.714Ta0.714TiZr0.929,800.0,1073.15,"2,088",1559.534456,1635.296574,106.9501452,52.38%,53.4750726,1,5
201,201,201,201,29,29,0,Al0.214Nb0.714Ta0.714TiZr0.929,0.059927191,0.0,0.0,0.0,0.0,0.0,0.0,0.199943993,0.280033604,0.0,0.260151218,0.199943993,0.0,0,0.0,0,0,0.0,0,2087.75,2360.9,4.360123211,0.131307456,7.824613462,2.128331296,11.2275418,65.8938672,129.2371883,0.337222066,4.560067204,5.026353958,-0.012384684,3.021126574,0.000500296,2359.534456,Al0.214Nb0.714Ta0.714TiZr0.929,800.0,1073.15,"2,088",1559.534456,1635.296574,106.9501452,52.38%,53.4750726,1,5
202,202,202,202,55,55,573,NbTaTi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.333333333,0.0,0,0.0,0,0,0.0,0,20.0,293.15,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,NbTaTi,1000.0,1273.15,"2,387",1751.483331,1555.82288,104.4297525,22.20%,52.21487625,1,5
203,203,203,203,56,56,486,NbTaTi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.333333333,0.0,0,0.0,0,0,0.0,0,100.0,373.15,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,NbTaTi,1000.0,1273.15,"2,387",1751.483331,1555.82288,104.4297525,22.20%,52.21487625,1,5
204,204,204,204,57,57,378,NbTaTi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.333333333,0.0,0,0.0,0,0,0.0,0,200.0,473.15,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,NbTaTi,1000.0,1273.15,"2,387",1751.483331,1555.82288,104.4297525,22.20%,52.21487625,1,5
205,205,205,205,58,58,314,NbTaTi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.333333333,0.0,0,0.0,0,0,0.0,0,300.0,573.15,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,NbTaTi,1000.0,1273.15,"2,387",1751.483331,1555.82288,104.4297525,22.20%,52.21487625,1,5
206,206,206,206,59,59,232,NbTaTi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.333333333,0.0,0,0.0,0,0,0.0,0,400.0,673.15,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,NbTaTi,1000.0,1273.15,"2,387",1751.483331,1555.82288,104.4297525,22.20%,52.21487625,1,5
207,207,207,207,60,60,222,NbTaTi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.333333333,0.0,0,0.0,0,0,0.0,0,600.0,873.15,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,NbTaTi,1000.0,1273.15,"2,387",1751.483331,1555.82288,104.4297525,22.20%,52.21487625,1,5
208,208,208,208,61,61,210,NbTaTi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.333333333,0.0,0,0.0,0,0,0.0,0,800.0,1073.15,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,NbTaTi,1000.0,1273.15,"2,387",1751.483331,1555.82288,104.4297525,22.20%,52.21487625,1,5
209,209,209,209,62,62,160,NbTaTi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.333333333,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,NbTaTi,1000.0,1273.15,"2,387",1751.483331,1555.82288,104.4297525,22.20%,52.21487625,1,5
210,210,210,210,63,63,0,NbTaTi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.333333333,0.0,0,0.0,0,0,0.0,0,2387.33,2660.48,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,NbTaTi,1000.0,1273.15,"2,387",1751.483331,1555.82288,104.4297525,22.20%,52.21487625,1,5
211,211,211,211,30,30,1965,Al0.3NbTaTi1.4Zr1.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.28,0.0,0.26,0.2,0.0,0,0.0,0,0,0.0,0,25.0,298.15,4.36,0.131363846,7.830396726,2.128,11.22759726,65.9,129.24,0.3372,4.56,5.0262,-0.012376,3.0208,0.000488,2359.501,Al0.3NbTaTi1.4Zr1.3,800.0,1073.15,"2,088",1559.501,1486.04322,148.0007163,38.47%,74.00035815,1,5
212,212,212,212,31,31,362,Al0.3NbTaTi1.4Zr1.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.28,0.0,0.26,0.2,0.0,0,0.0,0,0,0.0,0,800.0,1073.15,4.36,0.131363846,7.830396726,2.128,11.22759726,65.9,129.24,0.3372,4.56,5.0262,-0.012376,3.0208,0.000488,2359.501,Al0.3NbTaTi1.4Zr1.3,800.0,1073.15,"2,088",1559.501,1486.04322,148.0007163,38.47%,74.00035815,1,5
213,213,213,213,32,32,236,Al0.3NbTaTi1.4Zr1.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.28,0.0,0.26,0.2,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,4.36,0.131363846,7.830396726,2.128,11.22759726,65.9,129.24,0.3372,4.56,5.0262,-0.012376,3.0208,0.000488,2359.501,Al0.3NbTaTi1.4Zr1.3,800.0,1073.15,"2,088",1559.501,1486.04322,148.0007163,38.47%,74.00035815,1,5
214,214,214,214,33,33,0,Al0.3NbTaTi1.4Zr1.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.28,0.0,0.26,0.2,0.0,0,0.0,0,0,0.0,0,2088.0,2361.15,4.36,0.131363846,7.830396726,2.128,11.22759726,65.9,129.24,0.3372,4.56,5.0262,-0.012376,3.0208,0.000488,2359.501,Al0.3NbTaTi1.4Zr1.3,800.0,1073.15,"2,088",1559.501,1486.04322,148.0007163,38.47%,74.00035815,1,5
215,215,215,215,322,322,1706,MoNbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0,0.0,0,0,0.0,0,23.0,296.15,5.0,0.274765354,6.372338414,-2.72,13.3808668,56.6,152.8,0.356,5.0,5.904,0.00112,-8.64,-0.0968,2379.75,MoNbTiVZr,1000.0,1273.15,"2,107",1379.75,1259.479982,439.3992465,1.07%,219.69962325,1,4
