ID,Temp,Yield,Comp,Al,Cr,Mn,Fe,Co,Ni,Cu,Ta,Ti,V,Zr,Nb,Mo,Zn,W,Sn,Nd,Hf,Si,VEC,ElectDiff,Atomic Size Diff,Mixing Enthalpy,Mixing Entropy,AVG Shear Modulus,AVG Bulk Modulus,AVG Possion Ratio,Itinerate Electron,Cohesive Energy,Gamma,Local Size Mismatch,Local Shear Modulus Mismatch,Local Electronegativity Mismatch,Avg Melting Pt
544,800,1065,HfMoNbTaTiWZr,0,0,0,0,0,0,0,0.142857143,0.142857143,0,0.142857143,0.142857143,0.142857143,0,0.142857143,0,0,0.142857143,0,5.000000005,0.381345631,6.001545014,-3.591836742,16.17829699,84.42857151,174.857143,0.342857143,5.000000005,6.178571435,1.18904589,-0.001428571,-4.000000008,-0.076326531,2782.84286
545,1000,736,HfMoNbTaTiWZr,0,0,0,0,0,0,0,0.142857143,0.142857143,0,0.142857143,0.142857143,0.142857143,0,0.142857143,0,0,0.142857143,0,5.000000005,0.381345631,6.001545014,-3.591836742,16.17829699,84.42857151,174.857143,0.342857143,5.000000005,6.178571435,1.18904589,-0.001428571,-4.000000008,-0.076326531,2782.84286
546,1200,703,HfMoNbTaTiWZr,0,0,0,0,0,0,0,0.142857143,0.142857143,0,0.142857143,0.142857143,0.142857143,0,0.142857143,0,0,0.142857143,0,5.000000005,0.381345631,6.001545014,-3.591836742,16.17829699,84.42857151,174.857143,0.342857143,5.000000005,6.178571435,1.18904589,-0.001428571,-4.000000008,-0.076326531,2782.84286
547,2470.71,0,HfMoNbTaTiWZr,0,0,0,0,0,0,0,0.142857143,0.142857143,0,0.142857143,0.142857143,0.142857143,0,0.142857143,0,0,0.142857143,0,5.000000005,0.381345631,6.001545014,-3.591836742,16.17829699,84.42857151,174.857143,0.342857143,5.000000005,6.178571435,1.18904589,-0.001428571,-4.000000008,-0.076326531,2782.84286
548,25,1512,HfMoNbTaTiZr,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,4.833333343,0.28439507,5.731763804,-0.888888892,14.89668824,71.83333348,152.3333336,0.353333334,4.666666676,5.895000012,1.188125452,-0.008583333,3.972222238,-0.031388889,2630.791672
549,800,1007,HfMoNbTaTiZr,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,4.833333343,0.28439507,5.731763804,-0.888888892,14.89668824,71.83333348,152.3333336,0.353333334,4.666666676,5.895000012,1.188125452,-0.008583333,3.972222238,-0.031388889,2630.791672
550,1000,814,HfMoNbTaTiZr,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,4.833333343,0.28439507,5.731763804,-0.888888892,14.89668824,71.83333348,152.3333336,0.353333334,4.666666676,5.895000012,1.188125452,-0.008583333,3.972222238,-0.031388889,2630.791672
551,1200,556,HfMoNbTaTiZr,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,4.833333343,0.28439507,5.731763804,-0.888888892,14.89668824,71.83333348,152.3333336,0.353333334,4.666666676,5.895000012,1.188125452,-0.008583333,3.972222238,-0.031388889,2630.791672
552,2312,0,HfMoNbTaTiZr,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,4.833333343,0.28439507,5.731763804,-0.888888892,14.89668824,71.83333348,152.3333336,0.353333334,4.666666676,5.895000012,1.188125452,-0.008583333,3.972222238,-0.031388889,2630.791672
553,25,1369,HfMoNbTaTi,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0,0,0,0.2,0,5,0.288166618,5.050398253,-1.44,13.3808668,79.6,164,0.356,4.8,6.156,1.181160109,-0.01544,7.2,-0.0176,2731.32
554,800,822,HfMoNbTaTi,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0,0,0,0.2,0,5,0.288166618,5.050398253,-1.44,13.3808668,79.6,164,0.356,4.8,6.156,1.181160109,-0.01544,7.2,-0.0176,2731.32
555,1000,778,HfMoNbTaTi,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0,0,0,0.2,0,5,0.288166618,5.050398253,-1.44,13.3808668,79.6,164,0.356,4.8,6.156,1.181160109,-0.01544,7.2,-0.0176,2731.32
556,1200,699,HfMoNbTaTi,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0,0,0,0.2,0,5,0.288166618,5.050398253,-1.44,13.3808668,79.6,164,0.356,4.8,6.156,1.181160109,-0.01544,7.2,-0.0176,2731.32
557,1400,367,HfMoNbTaTi,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0,0,0,0.2,0,5,0.288166618,5.050398253,-1.44,13.3808668,79.6,164,0.356,4.8,6.156,1.181160109,-0.01544,7.2,-0.0176,2731.32
558,2403.6,0,HfMoNbTaTi,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0,0,0,0.2,0,5,0.288166618,5.050398253,-1.44,13.3808668,79.6,164,0.356,4.8,6.156,1.181160109,-0.01544,7.2,-0.0176,2731.32
559,25,1524,HfMoNbTaZr,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0,0,0,0.2,0,5,0.311152696,5.978643974,-1.12,13.3808668,77.4,160.8,0.352,4.8,6.122,1.187516602,-0.00184,6.32,-0.0344,2768.72
560,800,1005,HfMoNbTaZr,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0,0,0,0.2,0,5,0.311152696,5.978643974,-1.12,13.3808668,77.4,160.8,0.352,4.8,6.122,1.187516602,-0.00184,6.32,-0.0344,2768.72
561,1000,927,HfMoNbTaZr,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0,0,0,0.2,0,5,0.311152696,5.978643974,-1.12,13.3808668,77.4,160.8,0.352,4.8,6.122,1.187516602,-0.00184,6.32,-0.0344,2768.72
562,1200,694,HfMoNbTaZr,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0,0,0,0.2,0,5,0.311152696,5.978643974,-1.12,13.3808668,77.4,160.8,0.352,4.8,6.122,1.187516602,-0.00184,6.32,-0.0344,2768.72
563,1400,278,HfMoNbTaZr,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0,0,0,0.2,0,5,0.311152696,5.978643974,-1.12,13.3808668,77.4,160.8,0.352,4.8,6.122,1.187516602,-0.00184,6.32,-0.0344,2768.72
564,2441,0,HfMoNbTaZr,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0,0,0,0.2,0,5,0.311152696,5.978643974,-1.12,13.3808668,77.4,160.8,0.352,4.8,6.122,1.187516602,-0.00184,6.32,-0.0344,2768.72
565,25,1719,HfMoNbTiZr,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0.2,0,4.8,0.309554519,6.209384292,-1.6,13.3808668,62.2,142.8,0.356,4.4,5.998,1.187855316,-0.00664,-5.84,-0.028,2444.32
566,25,1575,HfMoNbTiZr,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0.2,0,4.8,0.309554519,6.209384292,-1.6,13.3808668,62.2,142.8,0.356,4.4,5.998,1.187855316,-0.00664,-5.84,-0.028,2444.32
567,900,728,HfMoNbTiZr,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0.2,0,4.8,0.309554519,6.209384292,-1.6,13.3808668,62.2,142.8,0.356,4.4,5.998,1.187855316,-0.00664,-5.84,-0.028,2444.32
568,1100,397,HfMoNbTiZr,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0.2,0,4.8,0.309554519,6.209384292,-1.6,13.3808668,62.2,142.8,0.356,4.4,5.998,1.187855316,-0.00664,-5.84,-0.028,2444.32
569,800,829,HfMoNbTiZr,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0.2,0,4.8,0.309554519,6.209384292,-1.6,13.3808668,62.2,142.8,0.356,4.4,5.998,1.187855316,-0.00664,-5.84,-0.028,2444.32
570,1000,721,HfMoNbTiZr,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0.2,0,4.8,0.309554519,6.209384292,-1.6,13.3808668,62.2,142.8,0.356,4.4,5.998,1.187855316,-0.00664,-5.84,-0.028,2444.32
571,1200,301,HfMoNbTiZr,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0.2,0,4.8,0.309554519,6.209384292,-1.6,13.3808668,62.2,142.8,0.356,4.4,5.998,1.187855316,-0.00664,-5.84,-0.028,2444.32
572,25,1600,HfMoTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0,0,0,0.2,0,4.6,0.311229819,6.209384292,-1.92,13.3808668,65.2,148.8,0.344,4.4,5.65,1.187855316,-0.01544,7.2,-0.0176,2606.92
573,800,1045,HfMoTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0,0,0,0.2,0,4.6,0.311229819,6.209384292,-1.92,13.3808668,65.2,148.8,0.344,4.4,5.65,1.187855316,-0.01544,7.2,-0.0176,2606.92
574,1000,855,HfMoTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0,0,0,0.2,0,4.6,0.311229819,6.209384292,-1.92,13.3808668,65.2,148.8,0.344,4.4,5.65,1.187855316,-0.01544,7.2,-0.0176,2606.92
575,1200,404,HfMoTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0,0,0,0.2,0,4.6,0.311229819,6.209384292,-1.92,13.3808668,65.2,148.8,0.344,4.4,5.65,1.187855316,-0.01544,7.2,-0.0176,2606.92
576,2279.2,0,HfMoTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0,0,0,0.2,0,4.6,0.311229819,6.209384292,-1.92,13.3808668,65.2,148.8,0.344,4.4,5.65,1.187855316,-0.01544,7.2,-0.0176,2606.92
577,25,1550,HfNbTaTiWZr,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0,0.166666667,0,0,0.166666667,0,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,1.180836161,-0.00925,-4.027777794,-0.048055556,2763.958339
578,800,577,HfNbTaTiWZr,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0,0.166666667,0,0,0.166666667,0,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,1.180836161,-0.00925,-4.027777794,-0.048055556,2763.958339
579,1000,409,HfNbTaTiWZr,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0,0.166666667,0,0,0.166666667,0,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,1.180836161,-0.00925,-4.027777794,-0.048055556,2763.958339
580,1200,345,HfNbTaTiWZr,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0,0.166666667,0,0,0.166666667,0,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,1.180836161,-0.00925,-4.027777794,-0.048055556,2763.958339
581,2445.33,0,HfNbTaTiWZr,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0,0.166666667,0,0,0.166666667,0,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,1.180836161,-0.00925,-4.027777794,-0.048055556,2763.958339
582,25,1073,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
583,25,1015,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
584,25,1520,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
585,25,795,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
586,25,1900,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
587,25,830,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
588,25,1303,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
589,25,1202,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
590,25,1145,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
591,25,958,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
592,25,944,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
593,25,940,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
594,25,929,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
595,25,905,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
596,25,890,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
597,25,828,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
598,25,827,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
599,25,820,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
600,25,803,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
601,400,790,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
602,800,475,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
603,800,285,HfNbTaTiZr,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0,4.6,0.118253964,4.770850331,2.72,13.3808668,73.4,136.8,0.362,4.4,5.656,1.128816417,-0.0232,3.92,0.0272,2577.72
604,20,834,HfNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0.25,0,4.75,0.112583302,4.164753157,2.5,11.52565132,83.5,147.5,0.3675,4.5,5.9225,1.121851703,-0.02625,6.5,0.03375,2690.1125
605,20,860,HfNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0.25,0,4.75,0.112583302,4.164753157,2.5,11.52565132,83.5,147.5,0.3675,4.5,5.9225,1.121851703,-0.02625,6.5,0.03375,2690.1125
606,200,610,HfNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0.25,0,4.75,0.112583302,4.164753157,2.5,11.52565132,83.5,147.5,0.3675,4.5,5.9225,1.121851703,-0.02625,6.5,0.03375,2690.1125
607,600,473,HfNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0.25,0,4.75,0.112583302,4.164753157,2.5,11.52565132,83.5,147.5,0.3675,4.5,5.9225,1.121851703,-0.02625,6.5,0.03375,2690.1125
608,2348.75,0,HfNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0.25,0,4.75,0.112583302,4.164753157,2.5,11.52565132,83.5,147.5,0.3675,4.5,5.9225,1.121851703,-0.02625,6.5,0.03375,2690.1125
609,25,1000,HfNbTiZr,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0.25,0,4.5,0.129687123,4.988733845,2.5,11.52565132,61.75,121,0.3675,4,5.725,1.128371935,-0.02125,-8.4375,0.028125,2331.3625
610,800,303,HfNbTiZr,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0.25,0,4.5,0.129687123,4.988733845,2.5,11.52565132,61.75,121,0.3675,4,5.725,1.128371935,-0.02125,-8.4375,0.028125,2331.3625
611,1000,154,HfNbTiZr,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0.25,0,4.5,0.129687123,4.988733845,2.5,11.52565132,61.75,121,0.3675,4,5.725,1.128371935,-0.02125,-8.4375,0.028125,2331.3625
612,2058.25,0,HfNbTiZr,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0.25,0,4.5,0.129687123,4.988733845,2.5,11.52565132,61.75,121,0.3675,4,5.725,1.128371935,-0.02125,-8.4375,0.028125,2331.3625
613,25,2483,MoNbSi0.75TaW,0,0,0,0,0,0,0,0.210526316,0,0,0,0.210526316,0.210526316,0,0.210526316,0,0,0,0.157894737,5.473684216,0.333755596,8.687810462,-28.27700837,13.33206521,104.6315791,207.2105265,0.324210527,5.894736848,6.514210533,1.33364759,0.056487535,2.91412743,-0.138504155,2983.126319
614,1200,960,MoNbSi0.75TaW,0,0,0,0,0,0,0,0.210526316,0,0,0,0.210526316,0.210526316,0,0.210526316,0,0,0,0.157894737,5.473684216,0.333755596,8.687810462,-28.27700837,13.33206521,104.6315791,207.2105265,0.324210527,5.894736848,6.514210533,1.33364759,0.056487535,2.91412743,-0.138504155,2983.126319
615,2652.53,0,MoNbSi0.75TaW,0,0,0,0,0,0,0,0.210526316,0,0,0,0.210526316,0.210526316,0,0.210526316,0,0,0,0.157894737,5.473684216,0.333755596,8.687810462,-28.27700837,13.33206521,104.6315791,207.2105265,0.324210527,5.894736848,6.514210533,1.33364759,0.056487535,2.91412743,-0.138504155,2983.126319
616,25,1455,MoNbTaTiW,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,5.4,0.356561355,2.977639882,-5.28,13.3808668,98.6,204,0.338,5.8,6.446,1.076735765,0.0196,-8,-0.1872,2969.15
617,25,1343,MoNbTaTiW,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,5.4,0.356561355,2.977639882,-5.28,13.3808668,98.6,204,0.338,5.8,6.446,1.076735765,0.0196,-8,-0.1872,2969.15
618,600,689,MoNbTaTiW,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,5.4,0.356561355,2.977639882,-5.28,13.3808668,98.6,204,0.338,5.8,6.446,1.076735765,0.0196,-8,-0.1872,2969.15
619,800,674,MoNbTaTiW,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,5.4,0.356561355,2.977639882,-5.28,13.3808668,98.6,204,0.338,5.8,6.446,1.076735765,0.0196,-8,-0.1872,2969.15
620,1000,620,MoNbTaTiW,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,5.4,0.356561355,2.977639882,-5.28,13.3808668,98.6,204,0.338,5.8,6.446,1.076735765,0.0196,-8,-0.1872,2969.15
621,1200,586,MoNbTaTiW,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,5.4,0.356561355,2.977639882,-5.28,13.3808668,98.6,204,0.338,5.8,6.446,1.076735765,0.0196,-8,-0.1872,2969.15
622,2641,0,MoNbTaTiW,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,5.4,0.356561355,2.977639882,-5.28,13.3808668,98.6,204,0.338,5.8,6.446,1.076735765,0.0196,-8,-0.1872,2969.15
623,20,1210,MoNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,5.25,0.26795522,2.77353204,-3,11.52565132,83.25,177.5,0.3525,5.5,6.0875,1.076472201,0.0163125,6.6875,-0.1275,2787.65
624,60,1071,MoNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,5.25,0.26795522,2.77353204,-3,11.52565132,83.25,177.5,0.3525,5.5,6.0875,1.076472201,0.0163125,6.6875,-0.1275,2787.65
625,100,1029,MoNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,5.25,0.26795522,2.77353204,-3,11.52565132,83.25,177.5,0.3525,5.5,6.0875,1.076472201,0.0163125,6.6875,-0.1275,2787.65
626,200,868,MoNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,5.25,0.26795522,2.77353204,-3,11.52565132,83.25,177.5,0.3525,5.5,6.0875,1.076472201,0.0163125,6.6875,-0.1275,2787.65
627,300,732,MoNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,5.25,0.26795522,2.77353204,-3,11.52565132,83.25,177.5,0.3525,5.5,6.0875,1.076472201,0.0163125,6.6875,-0.1275,2787.65
628,400,685,MoNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,5.25,0.26795522,2.77353204,-3,11.52565132,83.25,177.5,0.3525,5.5,6.0875,1.076472201,0.0163125,6.6875,-0.1275,2787.65
629,600,593,MoNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,5.25,0.26795522,2.77353204,-3,11.52565132,83.25,177.5,0.3525,5.5,6.0875,1.076472201,0.0163125,6.6875,-0.1275,2787.65
630,800,564,MoNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,5.25,0.26795522,2.77353204,-3,11.52565132,83.25,177.5,0.3525,5.5,6.0875,1.076472201,0.0163125,6.6875,-0.1275,2787.65
631,1000,539,MoNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,5.25,0.26795522,2.77353204,-3,11.52565132,83.25,177.5,0.3525,5.5,6.0875,1.076472201,0.0163125,6.6875,-0.1275,2787.65
632,2403.6,0,MoNbTaTi,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0,0,0,0,0,5.25,0.26795522,2.77353204,-3,11.52565132,83.25,177.5,0.3525,5.5,6.0875,1.076472201,0.0163125,6.6875,-0.1275,2787.65
633,25,1246,MoNbTaVW,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0,5.6,0.343394817,3.64567387,-4.64,13.3808668,97.2,214,0.34,6,6.686,1.096801884,0.0124,-8.56,-0.18,3017.55
634,25,996,MoNbTaW,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,5.75,0.363696302,3.295786493,-6.5,11.52565132,112.25,227.5,0.3325,6.25,6.8675,1.076812136,0.02275,-4.9375,-0.19625,3226.15
635,25,1058,MoNbTaW,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,5.75,0.363696302,3.295786493,-6.5,11.52565132,112.25,227.5,0.3325,6.25,6.8675,1.076812136,0.02275,-4.9375,-0.19625,3226.15
636,25,1217,MoNbTaW,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,5.75,0.363696302,3.295786493,-6.5,11.52565132,112.25,227.5,0.3325,6.25,6.8675,1.076812136,0.02275,-4.9375,-0.19625,3226.15
637,23,1706,MoNbTiVZr,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,5,0.274765354,6.372338414,-2.72,13.3808668,56.6,152.8,0.356,5,5.904,1.212199109,0.00112,-8.64,-0.0968,2379.75
638,1000,467,MoNbTiVZr,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,5,0.274765354,6.372338414,-2.72,13.3808668,56.6,152.8,0.356,5,5.904,1.212199109,0.00112,-8.64,-0.0968,2379.75
